ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/_primary,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,String/1/Message,String/1/_value,String/1/_role
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In Upgrade41100to41110.java,com.cloud.upgrade.dao.Upgrade41100to41110,Upgrade41100to41110.java,com/cloud/upgrade/dao/Upgrade41100to41110.java,java/com/cloud/upgrade/dao/Upgrade41100to41110.java,In class com.cloud.upgrade.dao.Upgrade41100to41110,com.cloud.upgrade.dao.Upgrade41100to41110,true,com.cloud.upgrade.dao.Upgrade41100to41110,100,134,0,1284,Upgrade41100to41110.java,com/cloud/upgrade/dao/Upgrade41100to41110.java,java/com/cloud/upgrade/dao/Upgrade41100to41110.java,"In method com.cloud.upgrade.dao.Upgrade41100to41110.uncrypt(Connection, String)",com.cloud.upgrade.dao.Upgrade41100to41110,uncrypt,(Ljava/sql/Connection;Ljava/lang/String;)V,false,true,At Upgrade41100to41110.java:[line 122],com.cloud.upgrade.dao.Upgrade41100to41110,true,122,122,297,297,Upgrade41100to41110.java,com/cloud/upgrade/dao/Upgrade41100to41110.java,java/com/cloud/upgrade/dao/Upgrade41100to41110.java,At Upgrade41100to41110.java:[line 122],com.cloud.upgrade.dao.Upgrade41100to41110,122,122,294,294,Upgrade41100to41110.java,com/cloud/upgrade/dao/Upgrade41100to41110.java,java/com/cloud/upgrade/dao/Upgrade41100to41110.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b30c89a79c26616c057f852128350cae,1,1,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Upgrade41200to41300.java,com.cloud.upgrade.dao.Upgrade41200to41300,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In class com.cloud.upgrade.dao.Upgrade41200to41300,com.cloud.upgrade.dao.Upgrade41200to41300,true,com.cloud.upgrade.dao.Upgrade41200to41300,72,236,0,4867,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In method com.cloud.upgrade.dao.Upgrade41200to41300.updateSystemVmTemplates(Connection),com.cloud.upgrade.dao.Upgrade41200to41300,updateSystemVmTemplates,(Ljava/sql/Connection;)V,false,true,At Upgrade41200to41300.java:[line 100],com.cloud.upgrade.dao.Upgrade41200to41300,true,100,100,398,398,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,At Upgrade41200to41300.java:[line 100],com.cloud.upgrade.dao.Upgrade41200to41300,100,100,395,395,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,56e6d0d84934024466ddfa4add8c09a1,0,7,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade41200to41300.java,com.cloud.upgrade.dao.Upgrade41200to41300,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In class com.cloud.upgrade.dao.Upgrade41200to41300,com.cloud.upgrade.dao.Upgrade41200to41300,true,com.cloud.upgrade.dao.Upgrade41200to41300,72,236,0,4867,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In method com.cloud.upgrade.dao.Upgrade41200to41300.updateSystemVmTemplates(Connection),com.cloud.upgrade.dao.Upgrade41200to41300,updateSystemVmTemplates,(Ljava/sql/Connection;)V,false,true,At Upgrade41200to41300.java:[line 149],com.cloud.upgrade.dao.Upgrade41200to41300,true,149,149,519,519,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,At Upgrade41200to41300.java:[line 149],com.cloud.upgrade.dao.Upgrade41200to41300,149,149,516,516,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,61558a3a5c4e4d839fddd37b00631af3,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Upgrade41200to41300.java,com.cloud.upgrade.dao.Upgrade41200to41300,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In class com.cloud.upgrade.dao.Upgrade41200to41300,com.cloud.upgrade.dao.Upgrade41200to41300,true,com.cloud.upgrade.dao.Upgrade41200to41300,72,236,0,4867,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In method com.cloud.upgrade.dao.Upgrade41200to41300.updateSystemVmTemplates(Connection),com.cloud.upgrade.dao.Upgrade41200to41300,updateSystemVmTemplates,(Ljava/sql/Connection;)V,false,true,At Upgrade41200to41300.java:[line 159],com.cloud.upgrade.dao.Upgrade41200to41300,true,159,159,716,716,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,At Upgrade41200to41300.java:[line 159],com.cloud.upgrade.dao.Upgrade41200to41300,159,159,713,713,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,56e6d0d84934024466ddfa4add8c09a1,1,7,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Upgrade41200to41300.java,com.cloud.upgrade.dao.Upgrade41200to41300,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In class com.cloud.upgrade.dao.Upgrade41200to41300,com.cloud.upgrade.dao.Upgrade41200to41300,true,com.cloud.upgrade.dao.Upgrade41200to41300,72,236,0,4867,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In method com.cloud.upgrade.dao.Upgrade41200to41300.updateSystemVmTemplates(Connection),com.cloud.upgrade.dao.Upgrade41200to41300,updateSystemVmTemplates,(Ljava/sql/Connection;)V,false,true,At Upgrade41200to41300.java:[line 169],com.cloud.upgrade.dao.Upgrade41200to41300,true,169,169,907,907,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,At Upgrade41200to41300.java:[line 169],com.cloud.upgrade.dao.Upgrade41200to41300,169,169,904,904,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,56e6d0d84934024466ddfa4add8c09a1,2,7,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Upgrade41200to41300.java,com.cloud.upgrade.dao.Upgrade41200to41300,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In class com.cloud.upgrade.dao.Upgrade41200to41300,com.cloud.upgrade.dao.Upgrade41200to41300,true,com.cloud.upgrade.dao.Upgrade41200to41300,72,236,0,4867,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In method com.cloud.upgrade.dao.Upgrade41200to41300.updateSystemVmTemplates(Connection),com.cloud.upgrade.dao.Upgrade41200to41300,updateSystemVmTemplates,(Ljava/sql/Connection;)V,false,true,At Upgrade41200to41300.java:[line 179],com.cloud.upgrade.dao.Upgrade41200to41300,true,179,179,1154,1154,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,At Upgrade41200to41300.java:[line 180],com.cloud.upgrade.dao.Upgrade41200to41300,180,180,1151,1151,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,56e6d0d84934024466ddfa4add8c09a1,3,7,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Upgrade41200to41300.java,com.cloud.upgrade.dao.Upgrade41200to41300,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In class com.cloud.upgrade.dao.Upgrade41200to41300,com.cloud.upgrade.dao.Upgrade41200to41300,true,com.cloud.upgrade.dao.Upgrade41200to41300,72,236,0,4867,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In method com.cloud.upgrade.dao.Upgrade41200to41300.updateSystemVmTemplates(Connection),com.cloud.upgrade.dao.Upgrade41200to41300,updateSystemVmTemplates,(Ljava/sql/Connection;)V,false,true,At Upgrade41200to41300.java:[line 192],com.cloud.upgrade.dao.Upgrade41200to41300,true,192,192,1441,1441,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,At Upgrade41200to41300.java:[line 193],com.cloud.upgrade.dao.Upgrade41200to41300,193,193,1438,1438,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,56e6d0d84934024466ddfa4add8c09a1,4,7,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Upgrade41200to41300.java,com.cloud.upgrade.dao.Upgrade41200to41300,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In class com.cloud.upgrade.dao.Upgrade41200to41300,com.cloud.upgrade.dao.Upgrade41200to41300,true,com.cloud.upgrade.dao.Upgrade41200to41300,72,236,0,4867,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In method com.cloud.upgrade.dao.Upgrade41200to41300.updateSystemVmTemplates(Connection),com.cloud.upgrade.dao.Upgrade41200to41300,updateSystemVmTemplates,(Ljava/sql/Connection;)V,false,true,At Upgrade41200to41300.java:[line 205],com.cloud.upgrade.dao.Upgrade41200to41300,true,205,205,1674,1674,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,At Upgrade41200to41300.java:[line 205],com.cloud.upgrade.dao.Upgrade41200to41300,205,205,1671,1671,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,56e6d0d84934024466ddfa4add8c09a1,5,7,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In Upgrade41200to41300.java,com.cloud.upgrade.dao.Upgrade41200to41300,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In class com.cloud.upgrade.dao.Upgrade41200to41300,com.cloud.upgrade.dao.Upgrade41200to41300,true,com.cloud.upgrade.dao.Upgrade41200to41300,72,236,0,4867,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In method com.cloud.upgrade.dao.Upgrade41200to41300.updateSystemVmTemplates(Connection),com.cloud.upgrade.dao.Upgrade41200to41300,updateSystemVmTemplates,(Ljava/sql/Connection;)V,false,true,At Upgrade41200to41300.java:[line 212],com.cloud.upgrade.dao.Upgrade41200to41300,true,212,212,1795,1795,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,At Upgrade41200to41300.java:[line 212],com.cloud.upgrade.dao.Upgrade41200to41300,212,212,1792,1792,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d78aed42e70a2a0fd19d1f02fdf44ae1,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Upgrade41200to41300.java,com.cloud.upgrade.dao.Upgrade41200to41300,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In class com.cloud.upgrade.dao.Upgrade41200to41300,com.cloud.upgrade.dao.Upgrade41200to41300,true,com.cloud.upgrade.dao.Upgrade41200to41300,72,236,0,4867,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In method com.cloud.upgrade.dao.Upgrade41200to41300.updateSystemVmTemplates(Connection),com.cloud.upgrade.dao.Upgrade41200to41300,updateSystemVmTemplates,(Ljava/sql/Connection;)V,false,true,At Upgrade41200to41300.java:[line 223],com.cloud.upgrade.dao.Upgrade41200to41300,true,223,223,2037,2037,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,At Upgrade41200to41300.java:[line 224],com.cloud.upgrade.dao.Upgrade41200to41300,224,224,2034,2034,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,56e6d0d84934024466ddfa4add8c09a1,6,7,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Upgrade41200to41300.java,com.cloud.upgrade.dao.Upgrade41200to41300,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In class com.cloud.upgrade.dao.Upgrade41200to41300,com.cloud.upgrade.dao.Upgrade41200to41300,true,com.cloud.upgrade.dao.Upgrade41200to41300,72,236,0,4867,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,In method com.cloud.upgrade.dao.Upgrade41200to41300.updateSystemVmTemplates(Connection),com.cloud.upgrade.dao.Upgrade41200to41300,updateSystemVmTemplates,(Ljava/sql/Connection;)V,false,true,At Upgrade41200to41300.java:[line 231],com.cloud.upgrade.dao.Upgrade41200to41300,true,231,231,2207,2207,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,At Upgrade41200to41300.java:[line 231],com.cloud.upgrade.dao.Upgrade41200to41300,231,231,2204,2204,Upgrade41200to41300.java,com/cloud/upgrade/dao/Upgrade41200to41300.java,java/com/cloud/upgrade/dao/Upgrade41200to41300.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,56e6d0d84934024466ddfa4add8c09a1,7,7,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade421to430.java,com.cloud.upgrade.dao.Upgrade421to430,Upgrade421to430.java,com/cloud/upgrade/dao/Upgrade421to430.java,java/com/cloud/upgrade/dao/Upgrade421to430.java,In class com.cloud.upgrade.dao.Upgrade421to430,com.cloud.upgrade.dao.Upgrade421to430,true,com.cloud.upgrade.dao.Upgrade421to430,68,92,0,1021,Upgrade421to430.java,com/cloud/upgrade/dao/Upgrade421to430.java,java/com/cloud/upgrade/dao/Upgrade421to430.java,In method com.cloud.upgrade.dao.Upgrade421to430.upgradeMemoryOfSsvmOffering(Connection),com.cloud.upgrade.dao.Upgrade421to430,upgradeMemoryOfSsvmOffering,(Ljava/sql/Connection;)V,false,true,At Upgrade421to430.java:[line 91],com.cloud.upgrade.dao.Upgrade421to430,true,91,91,414,414,Upgrade421to430.java,com/cloud/upgrade/dao/Upgrade421to430.java,java/com/cloud/upgrade/dao/Upgrade421to430.java,At Upgrade421to430.java:[line 91],com.cloud.upgrade.dao.Upgrade421to430,91,91,411,411,Upgrade421to430.java,com/cloud/upgrade/dao/Upgrade421to430.java,java/com/cloud/upgrade/dao/Upgrade421to430.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,776324d47fbd704c59fb8fd88223521c,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade430to440.java,com.cloud.upgrade.dao.Upgrade430to440,Upgrade430to440.java,com/cloud/upgrade/dao/Upgrade430to440.java,java/com/cloud/upgrade/dao/Upgrade430to440.java,In class com.cloud.upgrade.dao.Upgrade430to440,com.cloud.upgrade.dao.Upgrade430to440,true,com.cloud.upgrade.dao.Upgrade430to440,171,201,0,1297,Upgrade430to440.java,com/cloud/upgrade/dao/Upgrade430to440.java,java/com/cloud/upgrade/dao/Upgrade430to440.java,In method com.cloud.upgrade.dao.Upgrade430to440.moveCidrsToTheirOwnTable(Connection),com.cloud.upgrade.dao.Upgrade430to440,moveCidrsToTheirOwnTable,(Ljava/sql/Connection;)V,false,true,At Upgrade430to440.java:[line 187],com.cloud.upgrade.dao.Upgrade430to440,true,187,187,108,108,Upgrade430to440.java,com/cloud/upgrade/dao/Upgrade430to440.java,java/com/cloud/upgrade/dao/Upgrade430to440.java,At Upgrade430to440.java:[line 187],com.cloud.upgrade.dao.Upgrade430to440,187,187,105,105,Upgrade430to440.java,com/cloud/upgrade/dao/Upgrade430to440.java,java/com/cloud/upgrade/dao/Upgrade430to440.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,76bfccb34000b405d0b24da1ed806a8a,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade442to450.java,com.cloud.upgrade.dao.Upgrade442to450,Upgrade442to450.java,com/cloud/upgrade/dao/Upgrade442to450.java,java/com/cloud/upgrade/dao/Upgrade442to450.java,In class com.cloud.upgrade.dao.Upgrade442to450,com.cloud.upgrade.dao.Upgrade442to450,true,com.cloud.upgrade.dao.Upgrade442to450,116,138,0,1017,Upgrade442to450.java,com/cloud/upgrade/dao/Upgrade442to450.java,java/com/cloud/upgrade/dao/Upgrade442to450.java,In method com.cloud.upgrade.dao.Upgrade442to450.upgradeMemoryOfInternalLoadBalancervmOffering(Connection),com.cloud.upgrade.dao.Upgrade442to450,upgradeMemoryOfInternalLoadBalancervmOffering,(Ljava/sql/Connection;)V,false,true,At Upgrade442to450.java:[line 137],com.cloud.upgrade.dao.Upgrade442to450,true,137,137,414,414,Upgrade442to450.java,com/cloud/upgrade/dao/Upgrade442to450.java,java/com/cloud/upgrade/dao/Upgrade442to450.java,At Upgrade442to450.java:[line 137],com.cloud.upgrade.dao.Upgrade442to450,137,137,411,411,Upgrade442to450.java,com/cloud/upgrade/dao/Upgrade442to450.java,java/com/cloud/upgrade/dao/Upgrade442to450.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e3a4983335e079f1dde7eed385950e20,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade442to450.java,com.cloud.upgrade.dao.Upgrade442to450,Upgrade442to450.java,com/cloud/upgrade/dao/Upgrade442to450.java,java/com/cloud/upgrade/dao/Upgrade442to450.java,In class com.cloud.upgrade.dao.Upgrade442to450,com.cloud.upgrade.dao.Upgrade442to450,true,com.cloud.upgrade.dao.Upgrade442to450,89,113,0,1021,Upgrade442to450.java,com/cloud/upgrade/dao/Upgrade442to450.java,java/com/cloud/upgrade/dao/Upgrade442to450.java,In method com.cloud.upgrade.dao.Upgrade442to450.upgradeMemoryOfVirtualRoutervmOffering(Connection),com.cloud.upgrade.dao.Upgrade442to450,upgradeMemoryOfVirtualRoutervmOffering,(Ljava/sql/Connection;)V,false,true,At Upgrade442to450.java:[line 112],com.cloud.upgrade.dao.Upgrade442to450,true,112,112,414,414,Upgrade442to450.java,com/cloud/upgrade/dao/Upgrade442to450.java,java/com/cloud/upgrade/dao/Upgrade442to450.java,At Upgrade442to450.java:[line 112],com.cloud.upgrade.dao.Upgrade442to450,112,112,411,411,Upgrade442to450.java,com/cloud/upgrade/dao/Upgrade442to450.java,java/com/cloud/upgrade/dao/Upgrade442to450.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d5b5eb395e5e210f67baea5651d934eb,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Upgrade450to451.java,com.cloud.upgrade.dao.Upgrade450to451,Upgrade450to451.java,com/cloud/upgrade/dao/Upgrade450to451.java,java/com/cloud/upgrade/dao/Upgrade450to451.java,In class com.cloud.upgrade.dao.Upgrade450to451,com.cloud.upgrade.dao.Upgrade450to451,true,com.cloud.upgrade.dao.Upgrade450to451,106,127,0,1145,Upgrade450to451.java,com/cloud/upgrade/dao/Upgrade450to451.java,java/com/cloud/upgrade/dao/Upgrade450to451.java,In method com.cloud.upgrade.dao.Upgrade450to451.encryptIpSecPresharedKeysOfRemoteAccessVpn(Connection),com.cloud.upgrade.dao.Upgrade450to451,encryptIpSecPresharedKeysOfRemoteAccessVpn,(Ljava/sql/Connection;)V,false,true,At Upgrade450to451.java:[line 115],com.cloud.upgrade.dao.Upgrade450to451,true,115,115,95,95,Upgrade450to451.java,com/cloud/upgrade/dao/Upgrade450to451.java,java/com/cloud/upgrade/dao/Upgrade450to451.java,At Upgrade450to451.java:[line 115],com.cloud.upgrade.dao.Upgrade450to451,115,115,92,92,Upgrade450to451.java,com/cloud/upgrade/dao/Upgrade450to451.java,java/com/cloud/upgrade/dao/Upgrade450to451.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,858b7be7c6f576d2bf0e6104b14398a6,0,0,117,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In Upgrade481to490.java,com.cloud.upgrade.dao.Upgrade481to490,Upgrade481to490.java,com/cloud/upgrade/dao/Upgrade481to490.java,java/com/cloud/upgrade/dao/Upgrade481to490.java,In class com.cloud.upgrade.dao.Upgrade481to490,com.cloud.upgrade.dao.Upgrade481to490,true,com.cloud.upgrade.dao.Upgrade481to490,69,92,0,1252,Upgrade481to490.java,com/cloud/upgrade/dao/Upgrade481to490.java,java/com/cloud/upgrade/dao/Upgrade481to490.java,In method com.cloud.upgrade.dao.Upgrade481to490.migrateAccountsToDefaultRoles(Connection),com.cloud.upgrade.dao.Upgrade481to490,migrateAccountsToDefaultRoles,(Ljava/sql/Connection;)V,false,true,At Upgrade481to490.java:[line 76],com.cloud.upgrade.dao.Upgrade481to490,true,76,76,119,119,Upgrade481to490.java,com/cloud/upgrade/dao/Upgrade481to490.java,java/com/cloud/upgrade/dao/Upgrade481to490.java,At Upgrade481to490.java:[line 76],com.cloud.upgrade.dao.Upgrade481to490,76,76,116,116,Upgrade481to490.java,com/cloud/upgrade/dao/Upgrade481to490.java,java/com/cloud/upgrade/dao/Upgrade481to490.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f1dccf4035fe2f16bc0c72dd40d4e9a6,0,0,117,,,,,,,,,,,,,,,,,,,,,,
