ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,String/0/Message,String/0/_value,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/_role,String/1/Message,String/1/_value,String/1/_role,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In TemplateLocation.java,com.cloud.storage.template.TemplateLocation,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In class com.cloud.storage.template.TemplateLocation,com.cloud.storage.template.TemplateLocation,true,com.cloud.storage.template.TemplateLocation,98,145,0,1093,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In method com.cloud.storage.template.TemplateLocation.load(),com.cloud.storage.template.TemplateLocation,load,()Z,false,true,At TemplateLocation.java:[line 101],com.cloud.storage.template.TemplateLocation,true,101,101,128,128,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,2cf7307906a35475b9c29a7b04445dcf,0,1,117,At TemplateLocation.java:[line 101],com.cloud.storage.template.TemplateLocation,101,101,124,124,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In TemplateLocation.java,com.cloud.storage.template.TemplateLocation,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In class com.cloud.storage.template.TemplateLocation,com.cloud.storage.template.TemplateLocation,true,com.cloud.storage.template.TemplateLocation,98,145,0,1093,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In method com.cloud.storage.template.TemplateLocation.load(),com.cloud.storage.template.TemplateLocation,load,()Z,false,true,At TemplateLocation.java:[line 109],com.cloud.storage.template.TemplateLocation,true,109,109,222,222,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,76b5d753abc128df98a66deb305af41d,0,4,117,At TemplateLocation.java:[line 109],com.cloud.storage.template.TemplateLocation,109,109,219,219,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In TemplateLocation.java,com.cloud.storage.template.TemplateLocation,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In class com.cloud.storage.template.TemplateLocation,com.cloud.storage.template.TemplateLocation,true,com.cloud.storage.template.TemplateLocation,98,145,0,1093,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In method com.cloud.storage.template.TemplateLocation.load(),com.cloud.storage.template.TemplateLocation,load,()Z,false,true,At TemplateLocation.java:[line 116],com.cloud.storage.template.TemplateLocation,true,116,116,330,330,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,76b5d753abc128df98a66deb305af41d,1,4,117,At TemplateLocation.java:[line 116],com.cloud.storage.template.TemplateLocation,116,116,327,327,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In TemplateLocation.java,com.cloud.storage.template.TemplateLocation,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In class com.cloud.storage.template.TemplateLocation,com.cloud.storage.template.TemplateLocation,true,com.cloud.storage.template.TemplateLocation,98,145,0,1093,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In method com.cloud.storage.template.TemplateLocation.load(),com.cloud.storage.template.TemplateLocation,load,()Z,false,true,At TemplateLocation.java:[line 121],com.cloud.storage.template.TemplateLocation,true,121,121,385,385,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,76b5d753abc128df98a66deb305af41d,2,4,117,At TemplateLocation.java:[line 121],com.cloud.storage.template.TemplateLocation,121,121,382,382,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In TemplateLocation.java,com.cloud.storage.template.TemplateLocation,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In class com.cloud.storage.template.TemplateLocation,com.cloud.storage.template.TemplateLocation,true,com.cloud.storage.template.TemplateLocation,98,145,0,1093,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In method com.cloud.storage.template.TemplateLocation.load(),com.cloud.storage.template.TemplateLocation,load,()Z,false,true,At TemplateLocation.java:[line 130],com.cloud.storage.template.TemplateLocation,true,130,130,529,529,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,2cf7307906a35475b9c29a7b04445dcf,1,1,117,At TemplateLocation.java:[line 130],com.cloud.storage.template.TemplateLocation,130,130,526,526,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In TemplateLocation.java,com.cloud.storage.template.TemplateLocation,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In class com.cloud.storage.template.TemplateLocation,com.cloud.storage.template.TemplateLocation,true,com.cloud.storage.template.TemplateLocation,98,145,0,1093,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In method com.cloud.storage.template.TemplateLocation.load(),com.cloud.storage.template.TemplateLocation,load,()Z,false,true,At TemplateLocation.java:[line 134],com.cloud.storage.template.TemplateLocation,true,134,134,584,584,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,76b5d753abc128df98a66deb305af41d,3,4,117,At TemplateLocation.java:[line 134],com.cloud.storage.template.TemplateLocation,134,134,581,581,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In TemplateLocation.java,com.cloud.storage.template.TemplateLocation,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In class com.cloud.storage.template.TemplateLocation,com.cloud.storage.template.TemplateLocation,true,com.cloud.storage.template.TemplateLocation,98,145,0,1093,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In method com.cloud.storage.template.TemplateLocation.load(),com.cloud.storage.template.TemplateLocation,load,()Z,false,true,At TemplateLocation.java:[line 141],com.cloud.storage.template.TemplateLocation,true,141,141,656,656,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,76b5d753abc128df98a66deb305af41d,4,4,117,At TemplateLocation.java:[line 141],com.cloud.storage.template.TemplateLocation,141,141,653,653,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In TemplateLocation.java,com.cloud.storage.template.TemplateLocation,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In class com.cloud.storage.template.TemplateLocation,com.cloud.storage.template.TemplateLocation,true,com.cloud.storage.template.TemplateLocation,82,94,0,329,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In method com.cloud.storage.template.TemplateLocation.purge(),com.cloud.storage.template.TemplateLocation,purge,()Z,false,true,At TemplateLocation.java:[line 90],com.cloud.storage.template.TemplateLocation,true,90,90,100,100,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c60fa5a33ae73e28133bc0dda7d3cc7b,0,0,117,At TemplateLocation.java:[line 90],com.cloud.storage.template.TemplateLocation,90,90,97,97,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In VhdProcessor.java,com.cloud.storage.template.VhdProcessor,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,In class com.cloud.storage.template.VhdProcessor,com.cloud.storage.template.VhdProcessor,true,com.cloud.storage.template.VhdProcessor,173,195,0,545,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,In method com.cloud.storage.template.VhdProcessor.checkCompressed(String),com.cloud.storage.template.VhdProcessor,checkCompressed,(Ljava/lang/String;)Z,false,true,At VhdProcessor.java:[line 183],com.cloud.storage.template.VhdProcessor,true,183,183,72,72,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6c0ae2220c78778d2ac4e89d4cf3eb74,0,1,117,At VhdProcessor.java:[line 183],com.cloud.storage.template.VhdProcessor,183,183,69,69,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In VhdProcessor.java,com.cloud.storage.template.VhdProcessor,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,In class com.cloud.storage.template.VhdProcessor,com.cloud.storage.template.VhdProcessor,true,com.cloud.storage.template.VhdProcessor,173,195,0,545,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,In method com.cloud.storage.template.VhdProcessor.checkCompressed(String),com.cloud.storage.template.VhdProcessor,checkCompressed,(Ljava/lang/String;)Z,false,true,At VhdProcessor.java:[line 187],com.cloud.storage.template.VhdProcessor,true,187,187,112,112,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6c0ae2220c78778d2ac4e89d4cf3eb74,1,1,117,At VhdProcessor.java:[line 187],com.cloud.storage.template.VhdProcessor,187,187,109,109,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In VhdProcessor.java,com.cloud.storage.template.VhdProcessor,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,In class com.cloud.storage.template.VhdProcessor,com.cloud.storage.template.VhdProcessor,true,com.cloud.storage.template.VhdProcessor,106,157,0,924,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,In method com.cloud.storage.template.VhdProcessor.getTemplateVirtualSize(File),com.cloud.storage.template.VhdProcessor,getTemplateVirtualSize,(Ljava/io/File;)J,false,true,At VhdProcessor.java:[line 120],com.cloud.storage.template.VhdProcessor,true,120,120,95,95,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,Sink method Logger.info(...),Logger.info(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,635b72d1fc957e0c9480a2c04a1408e9,0,0,117,At VhdProcessor.java:[line 120],com.cloud.storage.template.VhdProcessor,120,120,92,92,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In VhdProcessor.java,com.cloud.storage.template.VhdProcessor,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,In class com.cloud.storage.template.VhdProcessor,com.cloud.storage.template.VhdProcessor,true,com.cloud.storage.template.VhdProcessor,106,157,0,924,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,In method com.cloud.storage.template.VhdProcessor.getTemplateVirtualSize(File),com.cloud.storage.template.VhdProcessor,getTemplateVirtualSize,(Ljava/io/File;)J,false,true,At VhdProcessor.java:[line 149],com.cloud.storage.template.VhdProcessor,true,149,149,339,339,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6bfc83d9bf752a474ac8d94830bf91c5,0,0,117,At VhdProcessor.java:[line 149],com.cloud.storage.template.VhdProcessor,149,149,336,336,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In VhdProcessor.java,com.cloud.storage.template.VhdProcessor,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,In class com.cloud.storage.template.VhdProcessor,com.cloud.storage.template.VhdProcessor,true,com.cloud.storage.template.VhdProcessor,97,102,0,149,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,In method com.cloud.storage.template.VhdProcessor.getVirtualSize(File),com.cloud.storage.template.VhdProcessor,getVirtualSize,(Ljava/io/File;)J,false,true,At VhdProcessor.java:[line 100],com.cloud.storage.template.VhdProcessor,true,100,100,34,34,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,Sink method Logger.info(...),Logger.info(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4d8eb4b402c75667f53ec73896fd8de,0,0,117,At VhdProcessor.java:[line 100],com.cloud.storage.template.VhdProcessor,100,100,31,31,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In VhdProcessor.java,com.cloud.storage.template.VhdProcessor,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,In class com.cloud.storage.template.VhdProcessor,com.cloud.storage.template.VhdProcessor,true,com.cloud.storage.template.VhdProcessor,66,91,0,497,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,"In method com.cloud.storage.template.VhdProcessor.process(String, Storage$ImageFormat, String, long)",com.cloud.storage.template.VhdProcessor,process,(Ljava/lang/String;Lcom/cloud/storage/Storage$ImageFormat;Ljava/lang/String;J)Lcom/cloud/storage/template/Processor$FormatInfo;,false,true,At VhdProcessor.java:[line 67],com.cloud.storage.template.VhdProcessor,true,67,67,31,31,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f89331fb38a96da4a0c3cb21fbda30bc,0,1,117,At VhdProcessor.java:[line 67],com.cloud.storage.template.VhdProcessor,67,67,28,28,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In VhdProcessor.java,com.cloud.storage.template.VhdProcessor,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,In class com.cloud.storage.template.VhdProcessor,com.cloud.storage.template.VhdProcessor,true,com.cloud.storage.template.VhdProcessor,66,91,0,497,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,"In method com.cloud.storage.template.VhdProcessor.process(String, Storage$ImageFormat, String, long)",com.cloud.storage.template.VhdProcessor,process,(Ljava/lang/String;Lcom/cloud/storage/Storage$ImageFormat;Ljava/lang/String;J)Lcom/cloud/storage/template/Processor$FormatInfo;,false,true,At VhdProcessor.java:[line 73],com.cloud.storage.template.VhdProcessor,true,73,73,113,113,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f89331fb38a96da4a0c3cb21fbda30bc,1,1,117,At VhdProcessor.java:[line 73],com.cloud.storage.template.VhdProcessor,73,73,110,110,VhdProcessor.java,com/cloud/storage/template/VhdProcessor.java,java/com/cloud/storage/template/VhdProcessor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
