ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,String/1/Message,String/1/_value,String/1/_role,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,Method/SourceLine/0/_synthetic,SourceLine/0/_synthetic,Class/SourceLine/0/_start,Class/SourceLine/0/_end,Class/SourceLine/0/_synthetic,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In SshHelper.java,com.cloud.utils.ssh.SshHelper,SshHelper.java,com/cloud/utils/ssh/SshHelper.java,java/com/cloud/utils/ssh/SshHelper.java,In class com.cloud.utils.ssh.SshHelper,com.cloud.utils.ssh.SshHelper,true,com.cloud.utils.ssh.SshHelper,140,230,0,1472,SshHelper.java,com/cloud/utils/ssh/SshHelper.java,java/com/cloud/utils/ssh/SshHelper.java,"In method com.cloud.utils.ssh.SshHelper.sshExecute(String, int, String, File, String, String, int, int, int)",com.cloud.utils.ssh.SshHelper,sshExecute,(Ljava/lang/String;ILjava/lang/String;Ljava/io/File;Ljava/lang/String;Ljava/lang/String;III)Lcom/cloud/utils/Pair;,true,true,At SshHelper.java:[line 219],com.cloud.utils.ssh.SshHelper,true,219,219,549,549,SshHelper.java,com/cloud/utils/ssh/SshHelper.java,java/com/cloud/utils/ssh/SshHelper.java,At SshHelper.java:[line 46],com.cloud.utils.ssh.SshHelper,46,46,14,14,SshHelper.java,com/cloud/utils/ssh/SshHelper.java,java/com/cloud/utils/ssh/SshHelper.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,91eb9e22403d6ca5b3ac173d5a4a1c10,1,1,117,Method usage not detected,not detected,Method usage,At SshHelper.java:[line 134],com.cloud.utils.ssh.SshHelper,134,134,26,26,SshHelper.java,com/cloud/utils/ssh/SshHelper.java,java/com/cloud/utils/ssh/SshHelper.java,At SshHelper.java:[line 200],com.cloud.utils.ssh.SshHelper,200,200,342,342,SshHelper.java,com/cloud/utils/ssh/SshHelper.java,java/com/cloud/utils/ssh/SshHelper.java,,,,,,At SshHelper.java:[line 204],com.cloud.utils.ssh.SshHelper,204,204,360,360,SshHelper.java,com/cloud/utils/ssh/SshHelper.java,java/com/cloud/utils/ssh/SshHelper.java,At SshHelper.java:[line 219],com.cloud.utils.ssh.SshHelper,219,219,546,546,SshHelper.java,com/cloud/utils/ssh/SshHelper.java,java/com/cloud/utils/ssh/SshHelper.java
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In S3Utils.java,com.cloud.utils.storage.S3.S3Utils,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,In class com.cloud.utils.storage.S3.S3Utils,com.cloud.utils.storage.S3.S3Utils,true,com.cloud.utils.storage.S3.S3Utils,205,215,0,223,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,"In method com.cloud.utils.storage.S3.S3Utils.deleteDirectory(ClientOptions, String, String)",com.cloud.utils.storage.S3.S3Utils,deleteDirectory,(Lcom/cloud/utils/storage/S3/ClientOptions;Ljava/lang/String;Ljava/lang/String;)V,true,true,At S3Utils.java:[line 205],com.cloud.utils.storage.S3.S3Utils,true,205,205,20,20,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,At S3Utils.java:[line 205],com.cloud.utils.storage.S3.S3Utils,205,205,17,17,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3810251603c6aeda05b67aa1156b7a18,0,0,117,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In S3Utils.java,com.cloud.utils.storage.S3.S3Utils,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,In class com.cloud.utils.storage.S3.S3Utils,com.cloud.utils.storage.S3.S3Utils,true,com.cloud.utils.storage.S3.S3Utils,199,202,0,104,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,"In method com.cloud.utils.storage.S3.S3Utils.deleteObject(ClientOptions, String, String)",com.cloud.utils.storage.S3.S3Utils,deleteObject,(Lcom/cloud/utils/storage/S3/ClientOptions;Ljava/lang/String;Ljava/lang/String;)V,true,true,At S3Utils.java:[line 199],com.cloud.utils.storage.S3.S3Utils,true,199,199,20,20,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,At S3Utils.java:[line 199],com.cloud.utils.storage.S3.S3Utils,199,199,17,17,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,977120be189c5e1898ff459e9f19808,0,0,117,Method usage not detected,not detected,Method usage,At S3Utils.java:[line 211],com.cloud.utils.storage.S3.S3Utils,211,211,67,67,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,At S3Utils.java:[line 214],com.cloud.utils.storage.S3.S3Utils,214,214,76,76,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In S3Utils.java,com.cloud.utils.storage.S3.S3Utils,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,In class com.cloud.utils.storage.S3.S3Utils,com.cloud.utils.storage.S3.S3Utils,true,com.cloud.utils.storage.S3.S3Utils,158,160,0,124,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,"In method com.cloud.utils.storage.S3.S3Utils.generatePresignedUrl(ClientOptions, String, String, Date)",com.cloud.utils.storage.S3.S3Utils,generatePresignedUrl,(Lcom/cloud/utils/storage/S3/ClientOptions;Ljava/lang/String;Ljava/lang/String;Ljava/util/Date;)Ljava/net/URL;,true,true,At S3Utils.java:[line 158],com.cloud.utils.storage.S3.S3Utils,true,158,158,27,27,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,At S3Utils.java:[line 158],com.cloud.utils.storage.S3.S3Utils,158,158,24,24,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,841a4aced8d0211d87dc165e15b589e1,0,0,117,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In S3Utils.java,com.cloud.utils.storage.S3.S3Utils,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,In class com.cloud.utils.storage.S3.S3Utils,com.cloud.utils.storage.S3.S3Utils,true,com.cloud.utils.storage.S3.S3Utils,152,154,0,111,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,"In method com.cloud.utils.storage.S3.S3Utils.getFile(ClientOptions, GetObjectRequest, File)",com.cloud.utils.storage.S3.S3Utils,getFile,(Lcom/cloud/utils/storage/S3/ClientOptions;Lcom/amazonaws/services/s3/model/GetObjectRequest;Ljava/io/File;)Lcom/amazonaws/services/s3/transfer/Download;,true,true,At S3Utils.java:[line 152],com.cloud.utils.storage.S3.S3Utils,true,152,152,33,33,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,At S3Utils.java:[line 152],com.cloud.utils.storage.S3.S3Utils,152,152,19,19,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,195b9f6129b7378c075cd41c67f744d9,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In S3Utils.java,com.cloud.utils.storage.S3.S3Utils,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,In class com.cloud.utils.storage.S3.S3Utils,com.cloud.utils.storage.S3.S3Utils,true,com.cloud.utils.storage.S3.S3Utils,146,148,0,116,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,"In method com.cloud.utils.storage.S3.S3Utils.getFile(ClientOptions, String, String, File)",com.cloud.utils.storage.S3.S3Utils,getFile,(Lcom/cloud/utils/storage/S3/ClientOptions;Ljava/lang/String;Ljava/lang/String;Ljava/io/File;)Lcom/amazonaws/services/s3/transfer/Download;,true,true,At S3Utils.java:[line 146],com.cloud.utils.storage.S3.S3Utils,true,146,146,27,27,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,At S3Utils.java:[line 146],com.cloud.utils.storage.S3.S3Utils,146,146,24,24,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c763e25f160795a16b5744019fecfdd8,0,0,117,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In S3Utils.java,com.cloud.utils.storage.S3.S3Utils,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,In class com.cloud.utils.storage.S3.S3Utils,com.cloud.utils.storage.S3.S3Utils,true,com.cloud.utils.storage.S3.S3Utils,165,167,0,106,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,"In method com.cloud.utils.storage.S3.S3Utils.getObjectStream(ClientOptions, String, String)",com.cloud.utils.storage.S3.S3Utils,getObjectStream,(Lcom/cloud/utils/storage/S3/ClientOptions;Ljava/lang/String;Ljava/lang/String;)Lcom/amazonaws/services/s3/model/S3ObjectInputStream;,true,true,At S3Utils.java:[line 165],com.cloud.utils.storage.S3.S3Utils,true,165,165,20,20,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,At S3Utils.java:[line 165],com.cloud.utils.storage.S3.S3Utils,165,165,17,17,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c36459203f30cded134b84ae84b3dc14,0,0,117,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In S3Utils.java,com.cloud.utils.storage.S3.S3Utils,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,In class com.cloud.utils.storage.S3.S3Utils,com.cloud.utils.storage.S3.S3Utils,true,com.cloud.utils.storage.S3.S3Utils,68,119,0,654,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,In method com.cloud.utils.storage.S3.S3Utils.getTransferManager(ClientOptions),com.cloud.utils.storage.S3.S3Utils,getTransferManager,(Lcom/cloud/utils/storage/S3/ClientOptions;)Lcom/amazonaws/services/s3/transfer/TransferManager;,true,true,At S3Utils.java:[line 105],com.cloud.utils.storage.S3.S3Utils,true,105,105,303,303,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,At S3Utils.java:[line 105],com.cloud.utils.storage.S3.S3Utils,105,105,300,300,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d7951c348a4d13a936820f6a294b66d,0,1,117,,,,At S3Utils.java:[line 106],com.cloud.utils.storage.S3.S3Utils,106,106,240,240,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In S3Utils.java,com.cloud.utils.storage.S3.S3Utils,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,In class com.cloud.utils.storage.S3.S3Utils,com.cloud.utils.storage.S3.S3Utils,true,com.cloud.utils.storage.S3.S3Utils,68,119,0,654,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,In method com.cloud.utils.storage.S3.S3Utils.getTransferManager(ClientOptions),com.cloud.utils.storage.S3.S3Utils,getTransferManager,(Lcom/cloud/utils/storage/S3/ClientOptions;)Lcom/amazonaws/services/s3/transfer/TransferManager;,true,true,At S3Utils.java:[line 112],com.cloud.utils.storage.S3.S3Utils,true,112,112,358,358,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,At S3Utils.java:[line 112],com.cloud.utils.storage.S3.S3Utils,112,112,355,355,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d7951c348a4d13a936820f6a294b66d,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In S3Utils.java,com.cloud.utils.storage.S3.S3Utils,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,In class com.cloud.utils.storage.S3.S3Utils,com.cloud.utils.storage.S3.S3Utils,true,com.cloud.utils.storage.S3.S3Utils,171,195,0,339,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,"In method com.cloud.utils.storage.S3.S3Utils.listDirectory(ClientOptions, String, String)",com.cloud.utils.storage.S3.S3Utils,listDirectory,(Lcom/cloud/utils/storage/S3/ClientOptions;Ljava/lang/String;Ljava/lang/String;)Ljava/util/List;,true,true,At S3Utils.java:[line 171],com.cloud.utils.storage.S3.S3Utils,true,171,171,20,20,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,At S3Utils.java:[line 171],com.cloud.utils.storage.S3.S3Utils,171,171,17,17,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,9660929353d695fa538018ecc691790b,0,0,117,Method usage not detected,not detected,Method usage,At S3Utils.java:[line 207],com.cloud.utils.storage.S3.S3Utils,207,207,26,26,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In S3Utils.java,com.cloud.utils.storage.S3.S3Utils,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,In class com.cloud.utils.storage.S3.S3Utils,com.cloud.utils.storage.S3.S3Utils,true,com.cloud.utils.storage.S3.S3Utils,128,130,0,116,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,"In method com.cloud.utils.storage.S3.S3Utils.putFile(ClientOptions, File, String, String)",com.cloud.utils.storage.S3.S3Utils,putFile,(Lcom/cloud/utils/storage/S3/ClientOptions;Ljava/io/File;Ljava/lang/String;Ljava/lang/String;)Lcom/amazonaws/services/s3/transfer/Upload;,true,true,At S3Utils.java:[line 128],com.cloud.utils.storage.S3.S3Utils,true,128,128,27,27,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,At S3Utils.java:[line 128],com.cloud.utils.storage.S3.S3Utils,128,128,12,12,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6d5bd0f17b993bfe894692f09ddcbbe5,0,0,117,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In S3Utils.java,com.cloud.utils.storage.S3.S3Utils,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,In class com.cloud.utils.storage.S3.S3Utils,com.cloud.utils.storage.S3.S3Utils,true,com.cloud.utils.storage.S3.S3Utils,140,142,0,93,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,"In method com.cloud.utils.storage.S3.S3Utils.putObject(ClientOptions, PutObjectRequest)",com.cloud.utils.storage.S3.S3Utils,putObject,(Lcom/cloud/utils/storage/S3/ClientOptions;Lcom/amazonaws/services/s3/model/PutObjectRequest;)Lcom/amazonaws/services/s3/transfer/Upload;,true,true,At S3Utils.java:[line 140],com.cloud.utils.storage.S3.S3Utils,true,140,140,26,26,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,At S3Utils.java:[line 140],com.cloud.utils.storage.S3.S3Utils,140,140,19,19,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f5960d92dba8f75fd094492e9d6aab26,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In S3Utils.java,com.cloud.utils.storage.S3.S3Utils,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,In class com.cloud.utils.storage.S3.S3Utils,com.cloud.utils.storage.S3.S3Utils,true,com.cloud.utils.storage.S3.S3Utils,134,136,0,110,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,"In method com.cloud.utils.storage.S3.S3Utils.putObject(ClientOptions, InputStream, String, String)",com.cloud.utils.storage.S3.S3Utils,putObject,(Lcom/cloud/utils/storage/S3/ClientOptions;Ljava/io/InputStream;Ljava/lang/String;Ljava/lang/String;)Lcom/amazonaws/services/s3/transfer/Upload;,true,true,At S3Utils.java:[line 134],com.cloud.utils.storage.S3.S3Utils,true,134,134,20,20,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,At S3Utils.java:[line 134],com.cloud.utils.storage.S3.S3Utils,134,134,17,17,S3Utils.java,com/cloud/utils/storage/S3/S3Utils.java,java/com/cloud/utils/storage/S3/S3Utils.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,70e50be7e696c0330eab524dd101f065,0,0,117,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In XmlObject.java,com.cloud.utils.xmlobject.XmlObject,XmlObject.java,com/cloud/utils/xmlobject/XmlObject.java,java/com/cloud/utils/xmlobject/XmlObject.java,In class com.cloud.utils.xmlobject.XmlObject,com.cloud.utils.xmlobject.XmlObject,true,com.cloud.utils.xmlobject.XmlObject,136,174,0,698,XmlObject.java,com/cloud/utils/xmlobject/XmlObject.java,java/com/cloud/utils/xmlobject/XmlObject.java,In method com.cloud.utils.xmlobject.XmlObject.dump(),com.cloud.utils.xmlobject.XmlObject,dump,()Ljava/lang/String;,false,true,At XmlObject.java:[line 155],com.cloud.utils.xmlobject.XmlObject,true,155,155,249,249,XmlObject.java,com/cloud/utils/xmlobject/XmlObject.java,java/com/cloud/utils/xmlobject/XmlObject.java,At XmlObject.java:[line 155],com.cloud.utils.xmlobject.XmlObject,155,155,246,246,XmlObject.java,com/cloud/utils/xmlobject/XmlObject.java,java/com/cloud/utils/xmlobject/XmlObject.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a0dbf864edc6b24e2ac40c54b7657e3c,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In XmlObjectParser.java,com.cloud.utils.xmlobject.XmlObjectParser,XmlObjectParser.java,com/cloud/utils/xmlobject/XmlObjectParser.java,java/com/cloud/utils/xmlobject/XmlObjectParser.java,In class com.cloud.utils.xmlobject.XmlObjectParser,com.cloud.utils.xmlobject.XmlObjectParser,true,com.cloud.utils.xmlobject.XmlObjectParser,99,103,0,147,XmlObjectParser.java,com/cloud/utils/xmlobject/XmlObjectParser.java,java/com/cloud/utils/xmlobject/XmlObjectParser.java,In method com.cloud.utils.xmlobject.XmlObjectParser.parseFromFile(String),com.cloud.utils.xmlobject.XmlObjectParser,parseFromFile,(Ljava/lang/String;)Lcom/cloud/utils/xmlobject/XmlObject;,true,true,At XmlObjectParser.java:[line 99],com.cloud.utils.xmlobject.XmlObjectParser,true,99,99,9,9,XmlObjectParser.java,com/cloud/utils/xmlobject/XmlObjectParser.java,java/com/cloud/utils/xmlobject/XmlObjectParser.java,,,,,,,,,,Sink method File(...),File(...),Sink method,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,8d7e5b79710eaf14a4773c7be996d68e,0,0,22,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XML parsing vulnerable to XXE (SAXParser),The use of SAXParser.parse(...) is vulnerable to XML External Entity attacks,In XmlObjectParser.java,com.cloud.utils.xmlobject.XmlObjectParser,XmlObjectParser.java,com/cloud/utils/xmlobject/XmlObjectParser.java,java/com/cloud/utils/xmlobject/XmlObjectParser.java,In class com.cloud.utils.xmlobject.XmlObjectParser,com.cloud.utils.xmlobject.XmlObjectParser,true,com.cloud.utils.xmlobject.XmlObjectParser,118,125,0,179,XmlObjectParser.java,com/cloud/utils/xmlobject/XmlObjectParser.java,java/com/cloud/utils/xmlobject/XmlObjectParser.java,In method com.cloud.utils.xmlobject.XmlObjectParser.parse(),com.cloud.utils.xmlobject.XmlObjectParser,parse,()Lcom/cloud/utils/xmlobject/XmlObject;,false,true,At XmlObjectParser.java:[line 122],com.cloud.utils.xmlobject.XmlObjectParser,true,122,122,24,24,XmlObjectParser.java,com/cloud/utils/xmlobject/XmlObjectParser.java,java/com/cloud/utils/xmlobject/XmlObjectParser.java,,,,,,,,,,Value SAXParser.parse(...),SAXParser.parse(...),,XXE_SAXPARSER,2,7,SECXXESAX,SECURITY,df1793d77f945f7a3de2afc4105f61a2,0,0,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
