ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,String/1/Message,String/1/_value,String/1/_role,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ProcessUtil.java,org.eclipse.che.api.core.util.ProcessUtil,ProcessUtil.java,org/eclipse/che/api/core/util/ProcessUtil.java,java\org\eclipse\che\api\core\util\ProcessUtil.java,In class org.eclipse.che.api.core.util.ProcessUtil,org.eclipse.che.api.core.util.ProcessUtil,true,org.eclipse.che.api.core.util.ProcessUtil,97,127,0,312,ProcessUtil.java,org/eclipse/che/api/core/util/ProcessUtil.java,java\org\eclipse\che\api\core\util\ProcessUtil.java,"In method org.eclipse.che.api.core.util.ProcessUtil.executeAndWait(String[], int, TimeUnit, LineConsumer)",org.eclipse.che.api.core.util.ProcessUtil,executeAndWait,([Ljava/lang/String;ILjava/util/concurrent/TimeUnit;Lorg/eclipse/che/api/core/util/LineConsumer;)Ljava/lang/Process;,true,true,At ProcessUtil.java:[line 119],org.eclipse.che.api.core.util.ProcessUtil,true,119,119,69,69,ProcessUtil.java,org/eclipse/che/api/core/util/ProcessUtil.java,java\org\eclipse\che\api\core\util\ProcessUtil.java,At ProcessUtil.java:[line 119],org.eclipse.che.api.core.util.ProcessUtil,119,119,66,66,ProcessUtil.java,org/eclipse/che/api/core/util/ProcessUtil.java,java\org\eclipse\che\api\core\util\ProcessUtil.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,cf26bf6935827e62fc9904f245c55c04,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In UnixProcessManager.java,org.eclipse.che.api.core.util.UnixProcessManager,UnixProcessManager.java,org/eclipse/che/api/core/util/UnixProcessManager.java,java\org\eclipse\che\api\core\util\UnixProcessManager.java,In class org.eclipse.che.api.core.util.UnixProcessManager,org.eclipse.che.api.core.util.UnixProcessManager,true,org.eclipse.che.api.core.util.UnixProcessManager,36,86,0,389,UnixProcessManager.java,org/eclipse/che/api/core/util/UnixProcessManager.java,java\org\eclipse\che\api\core\util\UnixProcessManager.java,In method org.eclipse.che.api.core.util.UnixProcessManager.<static initializer for UnixProcessManager>(),org.eclipse.che.api.core.util.UnixProcessManager,<clinit>,()V,true,true,At UnixProcessManager.java:[line 65],org.eclipse.che.api.core.util.UnixProcessManager,true,65,65,99,99,UnixProcessManager.java,org/eclipse/che/api/core/util/UnixProcessManager.java,java\org\eclipse\che\api\core\util\UnixProcessManager.java,At UnixProcessManager.java:[line 65],org.eclipse.che.api.core.util.UnixProcessManager,65,65,94,94,UnixProcessManager.java,org/eclipse/che/api/core/util/UnixProcessManager.java,java\org\eclipse\che\api\core\util\UnixProcessManager.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,61512251d5eb2463baddcb366afcbd74,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UnixProcessManager.java,org.eclipse.che.api.core.util.UnixProcessManager,UnixProcessManager.java,org/eclipse/che/api/core/util/UnixProcessManager.java,java\org\eclipse\che\api\core\util\UnixProcessManager.java,In class org.eclipse.che.api.core.util.UnixProcessManager,org.eclipse.che.api.core.util.UnixProcessManager,true,org.eclipse.che.api.core.util.UnixProcessManager,98,112,0,301,UnixProcessManager.java,org/eclipse/che/api/core/util/UnixProcessManager.java,java\org\eclipse\che\api\core\util\UnixProcessManager.java,In method org.eclipse.che.api.core.util.UnixProcessManager.killTree(int),org.eclipse.che.api.core.util.UnixProcessManager,killTree,(I)V,false,true,At UnixProcessManager.java:[line 99],org.eclipse.che.api.core.util.UnixProcessManager,true,99,99,16,16,UnixProcessManager.java,org/eclipse/che/api/core/util/UnixProcessManager.java,java\org\eclipse\che\api\core\util\UnixProcessManager.java,At UnixProcessManager.java:[line 98],org.eclipse.che.api.core.util.UnixProcessManager,98,98,2,2,UnixProcessManager.java,org/eclipse/che/api/core/util/UnixProcessManager.java,java\org\eclipse\che\api\core\util\UnixProcessManager.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,1b747b619c6f7a5565f2042684668b26,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UnixProcessManager.java,org.eclipse.che.api.core.util.UnixProcessManager,UnixProcessManager.java,org/eclipse/che/api/core/util/UnixProcessManager.java,java\org\eclipse\che\api\core\util\UnixProcessManager.java,In class org.eclipse.che.api.core.util.UnixProcessManager,org.eclipse.che.api.core.util.UnixProcessManager,true,org.eclipse.che.api.core.util.UnixProcessManager,98,112,0,301,UnixProcessManager.java,org/eclipse/che/api/core/util/UnixProcessManager.java,java\org\eclipse\che\api\core\util\UnixProcessManager.java,In method org.eclipse.che.api.core.util.UnixProcessManager.killTree(int),org.eclipse.che.api.core.util.UnixProcessManager,killTree,(I)V,false,true,At UnixProcessManager.java:[line 109],org.eclipse.che.api.core.util.UnixProcessManager,true,109,109,136,136,UnixProcessManager.java,org/eclipse/che/api/core/util/UnixProcessManager.java,java\org\eclipse\che\api\core\util\UnixProcessManager.java,At UnixProcessManager.java:[line 109],org.eclipse.che.api.core.util.UnixProcessManager,109,109,130,130,UnixProcessManager.java,org/eclipse/che/api/core/util/UnixProcessManager.java,java\org\eclipse\che\api\core\util\UnixProcessManager.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,1b747b619c6f7a5565f2042684668b26,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Watchdog.java,org.eclipse.che.api.core.util.Watchdog,Watchdog.java,org/eclipse/che/api/core/util/Watchdog.java,java\org\eclipse\che\api\core\util\Watchdog.java,In class org.eclipse.che.api.core.util.Watchdog,org.eclipse.che.api.core.util.Watchdog,true,org.eclipse.che.api.core.util.Watchdog,74,91,0,254,Watchdog.java,org/eclipse/che/api/core/util/Watchdog.java,java\org\eclipse\che\api\core\util\Watchdog.java,In method org.eclipse.che.api.core.util.Watchdog.run(),org.eclipse.che.api.core.util.Watchdog,run,()V,false,true,At Watchdog.java:[line 87],org.eclipse.che.api.core.util.Watchdog,true,87,87,72,72,Watchdog.java,org/eclipse/che/api/core/util/Watchdog.java,java\org\eclipse\che\api\core\util\Watchdog.java,At Watchdog.java:[line 87],org.eclipse.che.api.core.util.Watchdog,87,87,67,67,Watchdog.java,org/eclipse/che/api/core/util/Watchdog.java,java\org\eclipse\che\api\core\util\Watchdog.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,54df96e02916c0a792d1737cea50f9b5,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ConcurrentCompositeLineConsumer.java,org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,ConcurrentCompositeLineConsumer.java,org/eclipse/che/api/core/util/lineconsumer/ConcurrentCompositeLineConsumer.java,java\org\eclipse\che\api\core\util\lineconsumer\ConcurrentCompositeLineConsumer.java,In class org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,true,org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,52,69,0,304,ConcurrentCompositeLineConsumer.java,org/eclipse/che/api/core/util/lineconsumer/ConcurrentCompositeLineConsumer.java,java\org\eclipse\che\api\core\util\lineconsumer\ConcurrentCompositeLineConsumer.java,In method org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer.close(),org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,close,()V,false,true,At ConcurrentCompositeLineConsumer.java:[line 60],org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,true,60,60,78,78,ConcurrentCompositeLineConsumer.java,org/eclipse/che/api/core/util/lineconsumer/ConcurrentCompositeLineConsumer.java,java\org\eclipse\che\api\core\util\lineconsumer\ConcurrentCompositeLineConsumer.java,At ConcurrentCompositeLineConsumer.java:[line 56],org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,56,56,26,26,ConcurrentCompositeLineConsumer.java,org/eclipse/che/api/core/util/lineconsumer/ConcurrentCompositeLineConsumer.java,java\org\eclipse\che\api\core\util\lineconsumer\ConcurrentCompositeLineConsumer.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,39a66ce9481c1a6b31cfd6a34b294cef,0,0,117,,,,At ConcurrentCompositeLineConsumer.java:[line 61],org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,61,61,74,74,ConcurrentCompositeLineConsumer.java,org/eclipse/che/api/core/util/lineconsumer/ConcurrentCompositeLineConsumer.java,java\org\eclipse\che\api\core\util\lineconsumer\ConcurrentCompositeLineConsumer.java,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ConcurrentCompositeLineConsumer.java,org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,ConcurrentCompositeLineConsumer.java,org/eclipse/che/api/core/util/lineconsumer/ConcurrentCompositeLineConsumer.java,java\org\eclipse\che\api\core\util\lineconsumer\ConcurrentCompositeLineConsumer.java,In class org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,true,org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,79,102,0,394,ConcurrentCompositeLineConsumer.java,org/eclipse/che/api/core/util/lineconsumer/ConcurrentCompositeLineConsumer.java,java\org\eclipse\che\api\core\util\lineconsumer\ConcurrentCompositeLineConsumer.java,In method org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer.writeLine(String),org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,writeLine,(Ljava/lang/String;)V,false,true,At ConcurrentCompositeLineConsumer.java:[line 92],org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,true,92,92,112,112,ConcurrentCompositeLineConsumer.java,org/eclipse/che/api/core/util/lineconsumer/ConcurrentCompositeLineConsumer.java,java\org\eclipse\che\api\core\util\lineconsumer\ConcurrentCompositeLineConsumer.java,At ConcurrentCompositeLineConsumer.java:[line 81],org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,81,81,24,24,ConcurrentCompositeLineConsumer.java,org/eclipse/che/api/core/util/lineconsumer/ConcurrentCompositeLineConsumer.java,java\org\eclipse\che\api\core\util\lineconsumer\ConcurrentCompositeLineConsumer.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,809980bc2adf35a4d8ced696ea2430cf,0,0,117,,,,At ConcurrentCompositeLineConsumer.java:[line 93],org.eclipse.che.api.core.util.lineconsumer.ConcurrentCompositeLineConsumer,93,93,107,107,ConcurrentCompositeLineConsumer.java,org/eclipse/che/api/core/util/lineconsumer/ConcurrentCompositeLineConsumer.java,java\org\eclipse\che\api\core\util\lineconsumer\ConcurrentCompositeLineConsumer.java,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BasicWebSocketEndpoint.java,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,In class org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,true,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,116,131,0,250,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,"In method org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint.onClose(CloseReason, Session)",org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,onClose,(Ljavax/websocket/CloseReason;Ljavax/websocket/Session;)V,false,true,At BasicWebSocketEndpoint.java:[line 123],org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,true,123,123,42,42,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,At BasicWebSocketEndpoint.java:[line 120],org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,120,120,17,17,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,1e67d6b9dda472834d84d548fbaffa31,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BasicWebSocketEndpoint.java,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,In class org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,true,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,116,131,0,250,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,"In method org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint.onClose(CloseReason, Session)",org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,onClose,(Ljavax/websocket/CloseReason;Ljavax/websocket/Session;)V,false,true,At BasicWebSocketEndpoint.java:[line 124],org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,true,124,124,60,60,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,At BasicWebSocketEndpoint.java:[line 124],org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,124,124,57,57,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,1e67d6b9dda472834d84d548fbaffa31,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BasicWebSocketEndpoint.java,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,In class org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,true,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,135,149,0,243,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,"In method org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint.onError(Throwable, Session)",org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,onError,(Ljava/lang/Throwable;Ljavax/websocket/Session;)V,false,true,At BasicWebSocketEndpoint.java:[line 142],org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,true,142,142,42,42,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,At BasicWebSocketEndpoint.java:[line 139],org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,139,139,17,17,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3401934dc5bf76e4ccf957da298e0c91,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BasicWebSocketEndpoint.java,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,In class org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,true,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,96,112,0,256,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,"In method org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint.onMessage(String, Session)",org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,onMessage,(Ljava/lang/String;Ljavax/websocket/Session;)V,false,true,At BasicWebSocketEndpoint.java:[line 103],org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,true,103,103,42,42,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,At BasicWebSocketEndpoint.java:[line 100],org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,100,100,17,17,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,14223bc16e45905f6de8e25a42a0ea25,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BasicWebSocketEndpoint.java,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,In class org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,true,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,96,112,0,256,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,"In method org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint.onMessage(String, Session)",org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,onMessage,(Ljava/lang/String;Ljavax/websocket/Session;)V,false,true,At BasicWebSocketEndpoint.java:[line 104],org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,true,104,104,53,53,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,At BasicWebSocketEndpoint.java:[line 85],org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,85,85,55,55,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,14223bc16e45905f6de8e25a42a0ea25,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BasicWebSocketEndpoint.java,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,In class org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,true,org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,63,73,0,159,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,In method org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint.onOpen(Session),org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,onOpen,(Ljavax/websocket/Session;)V,false,true,At BasicWebSocketEndpoint.java:[line 66],org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,true,66,66,22,22,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,At BasicWebSocketEndpoint.java:[line 63],org.eclipse.che.api.core.websocket.impl.BasicWebSocketEndpoint,63,63,2,2,BasicWebSocketEndpoint.java,org/eclipse/che/api/core/websocket/impl/BasicWebSocketEndpoint.java,java\org\eclipse\che\api\core\websocket\impl\BasicWebSocketEndpoint.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,fff3f7590988258496aea6205e95407d,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
